"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc9208","frc245","frc3620","148","24","45","None","Level","51","73","Docked","Level","2"
"2","8","red","frc6078","frc3620","frc5534","156","18","27","None","Level","67","89","Docked","Level","3"
"3","15","red","frc5460","frc4362","frc3620","151","21","42","Docked","Level","62","84","Docked","Level","4"
"4","25","red","frc5926","frc3620","frc7250","123","15","36","None","Level","50","72","Docked","Level","1"
"5","32","red","frc3620","frc5561","frc2771","162","18","39","None","Level","61","83","Docked","Level","4"
"6","40","blue","frc3620","frc1189","frc5167","162","24","42","None","Level","58","80","Park","Level","4"
"7","47","blue","frc3767","frc3620","frc1718","126","12","27","None","Level","57","79","Docked","Level","3"
"8","52","red","frc3620","frc3546","frc2611","154","18","36","Docked","Level","58","88","Park","Level","2"
"9","58","red","frc3620","frc7782","frc2604","125","18","36","None","Level","47","69","Docked","Level","2"
"10","62","blue","frc5660","frc7211","frc3620","165","30","51","None","Level","57","79","Docked","Level","4"
"11","68","blue","frc6753","frc3620","frc6861","140","21","39","None","Level","49","71","Docked","Level","4"
"12","75","blue","frc5603","frc2960","frc3620","142","18","36","None","Level","54","76","Docked","Level","4"
