"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc5160","frc9259","frc8429","67","6","24","Docked","Level","31","43","Docked","NotLevel","0"
"2","9","red","frc9008","frc8429","frc8757","55","10","25","None","Level","3","25","Docked","Level","3"
"3","14","blue","frc8429","frc5511","frc4534","72","10","16","None","NotLevel","26","46","Park","Level","0"
"4","18","blue","frc587","frc9032","frc8429","89","6","12","None","Level","51","57","Docked","NotLevel","0"
"5","23","red","frc8429","frc8746","frc6240","55","4","22","None","Level","11","33","Park","Level","1"
"6","27","red","frc5919","frc6500","frc8429","83","12","18","None","NotLevel","33","55","Docked","Level","0"
"7","31","red","frc8429","frc9000","frc8804","119","13","30","None","NotLevel","29","59","Docked","Level","3"
"8","36","blue","frc7671","frc8429","frc7763","86","10","28","Docked","Level","16","38","Docked","Level","3"
"9","39","blue","frc8429","frc2059","frc8758","67","15","30","None","Level","22","32","Docked","NotLevel","0"
"10","42","blue","frc8757","frc7890","frc8429","133","15","33","None","Level","53","75","Docked","Level","3"
"11","50","red","frc4561","frc8429","frc7715","98","9","24","None","Level","32","54","Park","Level","4"
"12","54","red","frc900","frc8429","frc8090","128","12","27","None","Level","37","57","Docked","Level","4"
