"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc5607","frc9008","frc4534","56","6","21","None","Level","19","25","Park","NotLevel","0"
"2","7","red","frc7763","frc6240","frc4534","63","6","9","None","Level","29","49","Docked","Level","0"
"3","10","red","frc4534","frc8804","frc7890","99","15","33","None","Level","29","51","Docked","Level","3"
"4","14","blue","frc8429","frc5511","frc4534","72","10","16","None","NotLevel","26","46","Docked","Level","0"
"5","19","red","frc4534","frc7715","frc8757","43","6","9","None","NotLevel","14","34","Park","Level","0"
"6","25","red","frc900","frc4534","frc4795","97","22","37","Docked","Level","28","50","Park","Level","1"
"7","28","blue","frc4561","frc5160","frc4534","97","12","33","None","Level","22","44","Docked","Level","3"
"8","33","blue","frc2059","frc4534","frc9259","43","9","20","None","NotLevel","14","18","Docked","NotLevel","2"
"9","37","red","frc4534","frc9000","frc9032","54","7","16","None","Level","27","33","Park","NotLevel","0"
"10","41","red","frc4534","frc7715","frc587","67","9","12","None","Level","20","40","Docked","Level","0"
"11","47","red","frc8746","frc4534","frc9032","43","6","12","None","NotLevel","9","31","Docked","Level","0"
"12","51","blue","frc6500","frc4534","frc7671","86","15","33","None","Level","21","43","Docked","Level","3"
