"","team","opr","auto_opr","auto_game_piece_opr","auto_dock","auto_level","teleop_opr","teleop_game_piece_opr","tele_dock","tele_balance","auto_teleop_opr_ratio","rpcr"
"1","frc2059",34.1418237414246,13.196800302694,1.20665716493555,"0.5","0.416666666666667",16.7055046258558,3.6690536642359,"0.5","0.333333333333333",0.38652886274151,"0.85057439409338"
"2","frc2655",22.4844568365761,4.62769342634812,0.449238060227485,"0","0",10.5679760856815,3.81796014362411,"0.333333333333333","0.166666666666667",0.205817443578185,"0.357810980736764"
"3","frc4534",14.3972267272897,6.91356717067618,0.962357083109462,"0.0833333333333333","0.0833333333333333",8.25373620532896,2.0651427823023,"0.666666666666667","0.583333333333333",0.480201312491081,"-0.222316463565398"
"4","frc4561",56.2349313835626,15.0417382034986,1.14215255596513,"0.666666666666667","0.666666666666667",24.5637619107925,6.40612740504479,"0.583333333333333","0.5",0.267480333547544,"1.96681849061771"
"5","frc4795",54.642499236323,13.7511765571031,1.33262008512911,"0.583333333333333","0.5",28.1010515029403,7.42101604670424,"0.833333333333333","0.833333333333333",0.251657167027275,"1.64547124407527"
"6","frc5160",31.02498340454,9.12222345877702,-0.0996170104000797,"0.666666666666667","0.666666666666667",19.1184369900337,2.56754375897294,"0.916666666666667","0.75",0.294028310662759,"0.770659607338185"
"7","frc5511",16.3800178455589,5.73232227692667,0.227964538156445,"0.333333333333333","0.166666666666667",13.1205579043244,1.7583711719839,"0.333333333333333","0.333333333333333",0.34995824369513,"0.182249889858296"
"8","frc5607",11.4191894519616,1.11980066504046,0.0359306953316337,"0.0833333333333333","0",7.62084270779911,1.43623444716205,"0.5","0.333333333333333",0.0980630604082064,"-0.288159930129281"
"9","frc587",46.5473130010742,7.6516146118499,0.750914801747618,"0.0833333333333333","0.0833333333333333",30.0395149746987,6.85643522425146,"0.333333333333333","0.333333333333333",0.164383594208184,"0.678686959413439"
"10","frc5919",7.88982535391511,1.28798824234341,0.557912302145166,"0","0",4.97845484944632,1.43854814676984,"0.666666666666667","0.5",0.163246736723301,"-0.27080696393813"
"11","frc6240",12.4248578350626,-0.966370229374269,-0.166758495914126,"0","0",10.2603509329431,1.72612356034092,"0.416666666666667","0.416666666666667",-0.0777771659203376,"-0.0410018796775491"
"12","frc6500",32.630143110915,10.965727710855,1.09256935467432,"0","0",20.460424047128,3.89407205857551,"0.916666666666667","0.833333333333333",0.336061281545128,"0.54402267427168"
"13","frc7671",15.9383056928288,6.59086708059889,0.61793480056271,"0.0833333333333333","0.0833333333333333",4.72374684880584,2.31790216336354,"0.333333333333333","0.166666666666667",0.413523696158266,"0.269058104568598"
"14","frc7715",11.4918906083189,0.964677965594502,-0.026991547508483,"0","0",7.60239009876237,1.52418072845933,"0.5","0.333333333333333",0.0839442349804631,"0.152357350539322"
"15","frc7763",26.5641923160996,1.89270520750644,0.266615965099959,"0","0",21.9276720354595,4.78857251667078,"0.666666666666667","0.583333333333333",0.0712502448779268,"0.460001278515822"
"16","frc7890",64.7449248051365,19.158365829438,1.44118003196347,"0.916666666666667","0.916666666666667",32.1581163361666,6.95488892783046,"0.333333333333333","0.25",0.295905291219336,"2.0059848191402"
"17","frc8090",14.6951902903503,2.39740818387282,0.0519713081372618,"0","0",7.2159269803039,1.6009711784484,"0.25","0.166666666666667",0.163142370837287,"0.0814675397247694"
"18","frc8429",39.7784163505156,11.6265248093669,0.971243000304955,"0.166666666666667","0.166666666666667",20.0580387824409,5.18146926549652,"0.75","0.5",0.29228224439398,"0.741487788145404"
"19","frc8746",9.94456948644017,2.90142729397237,0.0814866131029958,"0.166666666666667","0.166666666666667",8.94616099811735,0.775246753364007,"0.666666666666667","0.5",0.291759969893979,"0.379106343340861"
"20","frc8757",9.73356566918916,1.10689774545582,0.0507825040003914,"0","0",7.65144368957122,1.17904871702871,"0","0",0.113719656606378,"0.142089958416642"
"21","frc8758",10.4118811867878,1.70091807768325,0.666745463190944,"0","0",9.75916329674714,1.66446131914621,"0.416666666666667","0.416666666666667",0.163363185496357,"-0.0168419267629808"
"22","frc8804",21.8941100587785,3.78887976525048,0.484035952331717,"0.0833333333333333","0.0833333333333333",12.937867371164,3.01167610878108,"0.833333333333333","0.75",0.173054751030235,"0.704301971273239"
"23","frc900",43.7225498079064,13.212859537115,0.965326445432492,"0.75","0.666666666666667",21.5529487004834,3.99524896634986,"0.583333333333333","0.583333333333333",0.302197826868864,"1.33459077192408"
"24","frc9000",37.2830644345549,9.41569322330099,1.18727441139467,"0.25","0.0833333333333333",20.3738061578817,5.68846552505493,"0.833333333333333","0.75",0.25254611889076,"0.842676906001969"
"25","frc9008",25.2094277207466,9.49070167094338,0.79909720861756,"0.833333333333333","0.75",11.587697083873,1.8030468166711,"0.666666666666667","0.5",0.376474300649547,"0.947005981878521"
"26","frc9032",12.369969059124,4.50009108721515,0.0835974336719247,"0","0",6.12803285479809,1.78118945420391,"0","0",0.36379162031096,"0.0280867117738129"
"27","frc9259",9.25067458501935,2.30770012594794,-0.0489073920769454,"0","0",5.58637602845254,1.17700314916321,"0.25","0.25",0.249462901839079,"0.171284065092048"
