"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc6833","frc1148","frc5500","76","9","27","Docked","Level","17","39","Park","Level","3"
"2","13","blue","frc8898","frc1148","frc1159","88","12","30","Docked","Level","16","36","Docked","Level","1"
"3","21","blue","frc4123","frc1148","frc4964","102","12","30","Docked","Level","32","52","Docked","Level","3"
"4","29","red","frc8020","frc4501","frc1148","111","12","24","None","Level","45","67","Docked","Level","3"
"5","37","blue","frc1148","frc2710","frc5124","106","13","28","None","Level","26","48","Docked","Level","3"
"6","44","red","frc1148","frc1661","frc5089","98","16","37","Docked","Level","34","46","Docked","Level","0"
"7","50","red","frc4201","frc1148","frc606","117","12","30","Docked","Level","45","67","Docked","Level","3"
"8","59","red","frc687","frc3863","frc1148","163","18","36","Docked","Level","48","70","Park","Level","4"
"9","65","red","frc1197","frc3473","frc1148","119","12","23","Docked","NotLevel","44","66","Docked","Level","3"
"10","70","red","frc1148","frc4999","frc5199","123","16","34","Docked","Level","42","64","Docked","Level","3"
