"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc8600","frc7185","frc1197","6","0","0","None","Level","4","6","None","NotLevel","0"
"2","11","red","frc5199","frc294","frc7185","108","12","23","None","NotLevel","45","65","None","Level","3"
"3","16","red","frc5669","frc7185","frc597","36","0","3","None","Level","18","28","None","Level","0"
"4","28","blue","frc7185","frc5500","frc606","22","0","3","None","Level","8","14","Park","Level","0"
"5","36","blue","frc8020","frc7185","frc3863","84","12","27","None","Level","25","47","None","Level","3"
"6","41","blue","frc7185","frc3473","frc7611","50","3","6","None","Level","26","34","Park","NotLevel","0"
"7","50","blue","frc7185","frc980","frc1759","25","0","6","None","Level","15","19","Docked","Level","0"
"8","56","red","frc5857","frc7185","frc6904","71","0","11","None","NotLevel","15","35","None","Level","3"
"9","62","blue","frc8898","frc7230","frc7185","69","4","16","None","Level","15","23","None","NotLevel","0"
"10","69","red","frc2584","frc4201","frc7185","136","18","33","None","Level","54","68","None","NotLevel","3"
