"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc3719","frc3182","frc8709","42","6","6","None","Level","9","31","None","Level","0"
"2","7","red","frc3654","frc2370","frc3719","66","12","20","None","NotLevel","21","41","Docked","Level","1"
"3","16","blue","frc2523","frc3719","frc228","36","0","3","None","NotLevel","6","28","None","Level","0"
"4","22","blue","frc1699","frc3719","frc177","84","13","28","None","Level","34","36","Park","NotLevel","2"
"5","26","red","frc181","frc3719","frc3146","66","6","20","None","NotLevel","24","36","Park","Level","0"
"6","36","red","frc3719","frc1991","frc4987","36","3","12","None","Level","6","14","Park","NotLevel","0"
"7","40","red","frc3719","frc7674","frc7127","68","6","9","None","NotLevel","27","49","Park","Level","0"
"8","44","blue","frc195","frc1071","frc3719","93","11","22","None","NotLevel","19","41","Park","Level","3"
"9","49","red","frc6620","frc3719","frc175","85","6","24","None","Level","24","46","None","Level","1"
"10","59","blue","frc1735","frc7153","frc3719","80","9","12","None","NotLevel","35","43","Docked","NotLevel","3"
"11","66","blue","frc3719","frc1027","frc467","64","6","12","None","NotLevel","29","37","None","NotLevel","0"
"12","71","blue","frc2168","frc176","frc3719","127","12","27","None","Level","38","60","Park","Level","4"
