"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc321","frc1218","frc4575","97","15","36","None","Level","30","36","None","NotLevel","3"
"2","6","red","frc2234","frc4575","frc2095","47","3","9","None","Level","22","28","Park","NotLevel","0"
"3","12","blue","frc8771","frc4575","frc4373","63","6","24","None","Level","12","34","Park","Level","3"
"4","16","red","frc4575","frc2539","frc203","119","15","33","None","Level","39","61","Park","Level","4"
"5","24","blue","frc9014","frc4575","frc423","30","6","15","None","Level","6","10","Park","NotLevel","0"
"6","31","blue","frc2539","frc9094","frc4575","103","9","30","None","Level","26","48","Park","Level","2"
"7","36","blue","frc341","frc4342","frc4575","123","13","31","None","Level","53","67","Park","NotLevel","2"
"8","41","red","frc708","frc2720","frc4575","74","9","15","None","NotLevel","29","39","Park","NotLevel","1"
"9","45","blue","frc4575","frc2722","frc103","108","7","25","None","Level","41","63","None","Level","2"
"10","52","blue","frc4575","frc5407","frc6808","42","9","15","None","NotLevel","12","22","Park","Level","0"
"11","55","red","frc5181","frc4575","frc4342","44","6","12","None","Level","23","27","Park","Level","0"
"12","62","red","frc4575","frc1640","frc102","127","15","36","None","Level","41","61","Park","Level","4"
