"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc2095","frc9027","frc709","43","6","9","None","NotLevel","14","24","Park","NotLevel","0"
"2","6","red","frc2234","frc4575","frc2095","47","3","9","None","Level","22","28","None","NotLevel","0"
"3","12","red","frc2095","frc2720","frc9094","59","7","10","None","NotLevel","17","39","Park","Level","0"
"4","17","blue","frc102","frc2095","frc5181","59","12","33","None","Level","16","16","Park","NotLevel","0"
"5","26","red","frc103","frc2539","frc2095","132","9","18","None","NotLevel","62","84","Park","Level","3"
"6","29","red","frc2095","frc5401","frc708","86","9","27","None","Level","29","49","Park","Level","3"
"7","32","red","frc5407","frc2095","frc4373","77","6","24","None","Level","26","48","None","Level","1"
"8","38","blue","frc834","frc2095","frc6808","92","18","24","None","Level","31","53","Park","Level","0"
"9","44","blue","frc8771","frc2095","frc5401","50","0","14","None","NotLevel","18","26","Park","NotLevel","0"
"10","48","blue","frc1712","frc4342","frc2095","75","6","17","None","NotLevel","37","43","None","NotLevel","0"
"11","53","red","frc2095","frc2722","frc423","50","4","19","None","Level","9","31","Park","Level","1"
"12","59","blue","frc433","frc1218","frc2095","91","9","18","None","Level","31","53","Park","Level","0"
