"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc321","frc1218","frc4575","97","15","36","None","Level","30","36","Docked","NotLevel","3"
"2","6","blue","frc321","frc709","frc2722","85","10","25","None","Level","23","45","Docked","Level","3"
"3","13","red","frc5401","frc6808","frc321","76","9","20","None","NotLevel","19","41","Park","Level","1"
"4","20","blue","frc4373","frc321","frc834","100","28","46","Docked","Level","24","44","Docked","Level","3"
"5","25","red","frc708","frc4342","frc321","75","18","33","None","Level","21","27","None","NotLevel","0"
"6","30","blue","frc321","frc486","frc1640","115","15","30","Docked","Level","33","55","Park","Level","3"
"7","34","red","frc321","frc2720","frc103","76","12","30","Docked","Level","30","36","Docked","NotLevel","0"
"8","37","red","frc9094","frc321","frc203","63","13","19","None","Level","14","34","Docked","Level","0"
"9","42","blue","frc341","frc102","frc321","111","18","39","None","Level","37","57","Docked","Level","3"
"10","51","blue","frc1168","frc321","frc9014","84","7","25","Docked","Level","22","44","Docked","Level","1"
"11","54","red","frc1168","frc321","frc1712","66","9","15","None","Level","26","46","Park","Level","2"
"12","60","red","frc5407","frc5181","frc321","73","15","21","None","Level","27","47","Docked","Level","2"
