"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc181","frc4628","frc9193","6","0","0","None","Level","2","6","None","NotLevel","0"
"2","11","blue","frc1071","frc4628","frc6346","22","0","3","None","Level","2","14","None","Level","0"
"3","15","blue","frc4572","frc2170","frc4628","29","0","0","None","Level","4","24","Docked","Level","0"
"4","24","red","frc7694","frc4628","frc839","21","0","3","None","Level","8","18","Park","NotLevel","2"
"5","28","red","frc4628","frc2712","frc236","61","6","24","None","Level","10","32","Park","Level","3"
"6","37","red","frc237","frc4628","frc5856","33","0","3","None","Level","17","25","Park","NotLevel","0"
"7","45","blue","frc4628","frc2067","frc228","58","6","9","None","Level","19","39","Park","Level","1"
"8","49","red","frc4628","frc7869","frc999","48","3","12","None","NotLevel","14","26","Park","NotLevel","0"
"9","56","red","frc3634","frc8167","frc4628","46","6","21","None","Level","10","20","None","NotLevel","0"
"10","62","blue","frc230","frc8085","frc4628","111","12","26","None","NotLevel","43","65","None","Level","3"
"11","68","red","frc3461","frc5746","frc4628","65","0","18","None","Level","15","37","Docked","Level","1"
"12","72","blue","frc4628","frc3654","frc176","115","6","27","None","Level","41","63","Park","Level","3"
