"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc2067","frc3464","frc716","83","6","24","Docked","Level","29","49","Docked","Level","3"
"2","8","red","frc4572","frc237","frc2067","77","3","18","Docked","Level","29","49","None","Level","1"
"3","13","blue","frc2067","frc9193","frc1991","41","12","27","Docked","Level","12","14","Docked","Level","0"
"4","20","red","frc6346","frc2067","frc3461","42","6","18","Docked","Level","22","24","Park","NotLevel","0"
"5","26","blue","frc2067","frc1124","frc3634","66","6","18","Docked","Level","19","33","Docked","Level","2"
"6","35","red","frc176","frc2064","frc2067","117","12","33","None","Level","32","54","Docked","Level","4"
"7","39","blue","frc236","frc2067","frc1071","111","16","31","Docked","Level","33","55","Docked","Level","3"
"8","45","blue","frc4628","frc2067","frc228","58","6","9","None","Level","19","39","Park","Level","1"
"9","52","red","frc8085","frc839","frc2067","116","9","27","Docked","Level","47","69","Docked","Level","3"
"10","63","blue","frc8889","frc9216","frc2067","94","12","27","Docked","Level","35","57","None","Level","3"
"11","69","red","frc2067","frc155","frc5494","91","10","25","Docked","Level","21","51","Docked","Level","3"
"12","73","red","frc1099","frc2067","frc558","95","9","24","Docked","Level","34","56","Park","Level","3"
