"","team","opr","auto_opr","auto_game_piece_opr","auto_dock","auto_level","teleop_opr","teleop_game_piece_opr","tele_dock","tele_balance","auto_teleop_opr_ratio","rpcr"
"1","frc1280",13.0527218496235,1.9196600043244,0.236765774213679,"0","0",6.21971402398539,1.98271011338752,"0.181818181818182","0.181818181818182",0.147069709018565,"0.359685820180797"
"2","frc1323",81.9025850995103,18.413393442564,2.48421594503998,"0.818181818181818","0.636363636363636",40.1015270732609,11.2994567649129,"0.727272727272727","0.727272727272727",0.22482066250036,"2.65083480676022"
"3","frc1671",47.6527583186103,12.1467340796074,0.773522121277036,"0.727272727272727","0.636363636363636",26.6356923742283,6.58735993573914,"0.636363636363636","0.181818181818182",0.254900964984929,"1.54897385178405"
"4","frc1836",20.7150133083872,7.7455374853426,1.00290424170138,"0.0909090909090909","0.0909090909090909",8.53923324641318,2.45225453379679,"0.909090909090909","0.727272727272727",0.373909365639005,"0.403715154847605"
"5","frc192",37.1267965155178,15.092068880401,0.982159042340838,"0.818181818181818","0.818181818181818",19.8013245779042,4.50678325366061,"0.727272727272727","0.545454545454545",0.406500702911252,"0.403570128503443"
"6","frc2135",28.903150928017,9.70049596939181,0.62413295086535,"0.181818181818182","0.181818181818182",13.9801061310761,3.96225337008268,"0.636363636363636","0.363636363636364",0.33562070770591,"0.204215919379488"
"7","frc2486",43.6413142663935,11.8280358347115,1.34315863174056,"0.545454545454545","0.454545454545455",21.2410680020968,6.05080675353114,"0.909090909090909","0.818181818181818",0.271028405847525,"1.30450289634805"
"8","frc2643",9.76456339103193,2.76870560658185,-0.119970865522941,"0","0",7.50428206953835,1.50647880220175,"0.272727272727273","0.272727272727273",0.2835462780778,"0.514589934837073"
"9","frc2813",36.5888307538039,8.5935957113988,0.937599170215543,"0.0909090909090909","0",18.6019324021248,5.08365686666704,"0.818181818181818","0.636363636363636",0.234869372274362,"0.602853867278617"
"10","frc3970",61.96331608569,14.3819544003497,0.845349380500672,"0.818181818181818","0.818181818181818",32.4058118773562,8.4491601280928,"0.363636363636364","0.272727272727273",0.232104337031619,"1.91893388111178"
"11","frc4171",15.8064928582454,3.53258722016838,0.680642952081145,"0","0",9.32014832170497,1.90758459738155,"0.363636363636364","0.363636363636364",0.223489628714546,"0.0292086164967216"
"12","frc4255",61.898028486762,19.8943652041062,1.87641817451585,"0.545454545454545","0.545454545454545",30.3833319648797,7.18529877293467,"0.727272727272727","0.545454545454545",0.32140547430135,"1.22724617384081"
"13","frc5026",57.037263499489,15.9928836620535,1.57494480034634,"0.0909090909090909","0",24.265861086781,6.43327622723875,"0.727272727272727","0.545454545454545",0.280393600267951,"1.08759037493283"
"14","frc5027",4.07610844847834,-0.644942594939785,0.102797540769141,"0","0",5.8711162867408,1.08503366597266,"0.272727272727273","0.0909090909090909",-0.158225082352887,"-0.343459710015657"
"15","frc5104",46.4917518640913,9.67752884829157,1.14576657888319,"0.545454545454545","0.545454545454545",20.5174551943993,6.05629692362165,"0.727272727272727","0.545454545454545",0.208155822490444,"1.25255319323789"
"16","frc5171",27.3276890070935,8.60921141844877,0.883518261358051,"0.272727272727273","0.0909090909090909",14.0403840605002,4.17300366697566,"0.636363636363636","0.363636363636364",0.315036204349883,"-0.0801515952216855"
"17","frc5817",43.9300130687243,10.5883692626602,1.00086764798988,"0","0",25.2228067384931,6.64790317657444,"0.909090909090909","0.636363636363636",0.241028138236511,"0.412837080570741"
"18","frc5940",72.0853408467769,15.0333836625623,2.211190481135,"0.727272727272727","0.181818181818182",33.6208396175328,9.08812045478804,"0.454545454545455","0.454545454545455",0.208549803413109,"2.23243692475053"
"19","frc6059",24.1554813067992,3.03577213031622,0.0388563982763416,"0","0",14.1278179843534,3.0000615491039,"0.454545454545455","0.363636363636364",0.125676325458343,"0.403567241977491"
"20","frc6665",15.6497090864847,2.7747593193051,0.06789059902141,"0","0",7.25215293617388,1.68899327291886,"0.363636363636364","0.272727272727273",0.177304210830437,"-0.0199569451786455"
"21","frc668",30.3349155947837,6.1191212097732,0.634667683744001,"0","0",16.5731604269946,3.28520665438496,"0.909090909090909","0.636363636363636",0.201718748504625,"0.642394344619435"
"22","frc670",41.6661698300355,7.02236581318302,0.928102434357491,"0.363636363636364","0.272727272727273",27.4304855114117,7.08057446646446,"0.272727272727273","0.272727272727273",0.168538789186254,"0.883113874039935"
"23","frc6814",10.6054590147892,4.12906111535569,0.153787593122609,"0","0",8.50031658664569,1.07836056284411,"0.272727272727273","0.272727272727273",0.389333560159703,"0.542883374735142"
"24","frc6822",27.5095635065651,13.0730720878436,1.17260034789407,"0.272727272727273","0.181818181818182",3.05207541526805,2.89392478255247,"0.0909090909090909","0.0909090909090909",0.475219175495958,"-0.00269442311261214"
"25","frc6884",35.4011582013903,9.64068117838731,0.995778526635235,"0.181818181818182","0.0909090909090909",17.2113478573935,4.662239336249,"1","0.909090909090909",0.272326716644223,"0.473290779889317"
"26","frc6998",10.9125962500344,5.2964774903911,0.518538410394018,"0","0",3.44214887021313,2.89639748891586,"0.454545454545455","0.363636363636364",0.485354481100169,"0.121274165644701"
"27","frc7413",8.76620783932759,-0.491166677326706,0.0912339464925345,"0","0",9.22117123613617,1.9125403572746,"0","0",-0.0560295496443968,"-0.460572622887697"
"28","frc7528",24.6881026509751,5.57523853009453,0.682191449706712,"0","0",13.3136225301502,3.25346812422477,"0.727272727272727","0.545454545454545",0.225826934086988,"-0.111638171937494"
