"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc8048","frc7777","frc2135","129","9","24","None","Level","17","39","Docked","Level","3"
"2","11","red","frc2135","frc4171","frc5104","97","13","31","None","Level","21","51","Docked","Level","1"
"3","17","blue","frc2135","frc5026","frc5027","90","9","24","Docked","Level","36","56","None","Level","1"
"4","24","blue","frc971","frc2135","frc6814","109","14","29","None","Level","40","60","Park","Level","4"
"5","28","blue","frc852","frc6998","frc2135","61","4","19","Docked","Level","25","27","Docked","NotLevel","0"
"6","32","red","frc7528","frc2135","frc2486","80","16","27","None","NotLevel","28","38","Docked","NotLevel","0"
"7","41","blue","frc8033","frc6665","frc2135","110","12","26","None","NotLevel","39","59","Docked","Level","2"
"8","47","blue","frc2135","frc2813","frc3970","116","18","39","None","Level","37","57","Docked","Level","1"
"9","54","blue","frc2135","frc5817","frc1280","71","12","15","None","Level","34","46","Docked","NotLevel","0"
"10","60","red","frc1836","frc5940","frc2135","117","15","29","None","NotLevel","36","58","None","Level","4"
"11","65","red","frc1671","frc2135","frc9125","137","18","39","None","Level","46","68","Park","Level","4"
