"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc6998","frc8033","frc5027","86","12","23","None","NotLevel","43","43","None","NotLevel","3"
"2","9","blue","frc8404","frc5027","frc6884","72","12","12","None","Level","30","50","Docked","Level","0"
"3","17","blue","frc2135","frc5026","frc5027","90","9","24","None","Level","36","56","None","Level","1"
"4","21","red","frc5027","frc1323","frc668","129","14","29","None","Level","40","60","Park","Level","4"
"5","29","blue","frc6814","frc5027","frc192","34","6","21","None","Level","5","13","Docked","NotLevel","0"
"6","35","red","frc5027","frc852","frc1836","29","3","6","None","NotLevel","6","18","None","Level","0"
"7","39","red","frc7413","frc7777","frc5027","30","0","0","None","Level","8","30","Park","Level","0"
"8","43","red","frc1280","frc5027","frc7528","52","6","6","None","NotLevel","21","31","None","Level","0"
"9","52","red","frc9125","frc5027","frc5171","87","12","30","None","Level","28","42","Docked","NotLevel","0"
"10","57","blue","frc5027","frc4255","frc2486","92","13","19","None","Level","33","53","None","Level","0"
"11","63","blue","frc5027","frc5104","frc971","144","18","32","None","NotLevel","55","77","Park","Level","4"
