"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc192","frc6059","frc7528","84","12","30","None","Level","24","44","None","Level","1"
"2","8","red","frc852","frc6059","frc7777","63","0","3","None","Level","28","50","Park","Level","0"
"3","14","red","frc6884","frc5171","frc6059","113","9","27","None","Level","34","56","Docked","Level","1"
"4","23","blue","frc6059","frc1836","frc7413","49","6","9","None","Level","12","20","None","NotLevel","0"
"5","28","red","frc6059","frc6822","frc1671","90","12","30","None","Level","34","40","Docked","NotLevel","2"
"6","33","blue","frc4171","frc6998","frc6059","33","3","6","None","Level","10","22","Docked","Level","0"
"7","37","blue","frc9125","frc2486","frc6059","93","12","27","None","Level","26","46","Docked","Level","1"
"8","47","red","frc4255","frc5940","frc6059","156","21","39","None","Level","52","82","None","Level","4"
"9","52","blue","frc6059","frc8048","frc971","179","17","35","None","Level","53","75","Park","Level","4"
"10","56","blue","frc1323","frc6059","frc6665","121","8","23","None","Level","43","63","Docked","Level","4"
"11","61","red","frc6059","frc8404","frc8033","128","12","27","None","Level","54","76","None","Level","4"
