"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc5828","frc1261","frc4730","61","6","24","Docked","Level","12","32","None","Level","1"
"2","6","red","frc1414","frc6944","frc1261","118","12","33","None","Level","45","65","Docked","Level","3"
"3","14","blue","frc3635","frc1771","frc1261","129","16","33","None","NotLevel","49","71","Docked","Level","4"
"4","20","blue","frc1261","frc5651","frc6925","98","9","27","Docked","Level","29","51","Docked","Level","3"
"5","23","red","frc9057","frc1746","frc1261","112","15","33","None","Level","44","64","Docked","Level","3"
"6","29","blue","frc4112","frc7676","frc1261","69","6","20","Docked","NotLevel","19","39","Park","Level","2"
"7","34","red","frc4112","frc1261","frc4240","102","6","24","Docked","Level","41","63","Docked","Level","3"
"8","39","red","frc1261","frc6919","frc8736","143","12","33","None","Level","53","75","Park","Level","4"
"9","42","blue","frc5130","frc1261","frc4730","90","9","30","Docked","Level","28","50","None","Level","1"
"10","47","blue","frc1746","frc1261","frc3344","133","18","36","None","Level","45","67","Docked","Level","4"
"11","50","red","frc1261","frc6829","frc4701","115","15","36","None","Level","37","59","Docked","Level","3"
"12","56","red","frc1261","frc9260","frc8849","126","12","30","Docked","Level","39","61","Docked","Level","3"
