"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc4112","frc3635","frc1746","45","10","13","None","NotLevel","12","32","Docked","Level","0"
"2","10","red","frc3635","frc5828","frc1414","60","6","9","None","NotLevel","32","36","Docked","NotLevel","0"
"3","14","blue","frc3635","frc1771","frc1261","129","16","33","None","NotLevel","49","71","None","Level","4"
"4","19","blue","frc8849","frc6944","frc3635","60","4","4","None","Level","31","51","Docked","Level","0"
"5","24","blue","frc3635","frc8736","frc4701","113","7","10","None","Level","43","73","Docked","Level","3"
"6","29","red","frc9057","frc3635","frc1414","69","6","23","None","NotLevel","29","31","Park","NotLevel","1"
"7","32","blue","frc5651","frc3635","frc6919","112","13","34","None","Level","31","53","Docked","Level","3"
"8","37","red","frc3329","frc6829","frc3635","111","14","35","None","Level","39","61","Docked","Level","3"
"9","40","red","frc6925","frc5848","frc3635","69","10","25","None","Level","17","39","Docked","Level","3"
"10","44","blue","frc9260","frc3635","frc5219","73","10","13","None","NotLevel","15","35","Docked","Level","2"
"11","53","blue","frc3635","frc4240","frc4730","58","4","10","None","NotLevel","13","43","None","Level","3"
"12","57","red","frc5130","frc1002","frc3635","72","13","19","None","Level","16","38","Docked","Level","0"
