"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc5145","frc6722","frc8775","116","9","27","None","Level","44","64","Docked","Level","4"
"2","12","blue","frc6647","frc8775","frc2556","61","4","19","None","Level","12","32","None","Level","1"
"3","18","red","frc233","frc8775","frc21","76","13","19","None","Level","25","47","Docked","Level","0"
"4","23","red","frc8775","frc3164","frc6510","90","10","28","None","Level","25","47","None","Level","3"
"5","28","red","frc8775","frc9135","frc9300","30","3","6","None","Level","2","24","None","Level","0"
"6","33","blue","frc1902","frc7500","frc8775","48","13","13","None","Level","23","25","Park","NotLevel","2"
"7","39","blue","frc8775","frc8324","frc6184","43","3","6","None","NotLevel","13","27","Docked","Level","0"
"8","47","red","frc8775","frc4179","frc6107","54","3","6","None","Level","16","38","Docked","Level","0"
"9","54","blue","frc4592","frc9284","frc8775","41","10","13","None","Level","21","23","Docked","NotLevel","0"
"10","60","blue","frc180","frc8775","frc386","134","16","33","None","NotLevel","44","66","None","Level","4"
"11","64","red","frc5410","frc1056","frc8775","30","8","8","None","NotLevel","14","22","Docked","NotLevel","0"
"12","75","red","frc5557","frc8775","frc5722","58","3","21","None","Level","15","37","None","Level","1"
