"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc6184","frc5410","frc9135","36","6","12","None","Level","7","9","None","NotLevel","0"
"2","10","blue","frc9135","frc6722","frc9313","72","6","24","None","Level","18","38","Docked","Level","1"
"3","19","red","frc6510","frc6107","frc9135","94","9","27","None","Level","30","52","Docked","Level","3"
"4","23","blue","frc1902","frc9135","frc5722","47","9","9","None","NotLevel","16","38","Docked","Level","0"
"5","28","red","frc8775","frc9135","frc9300","30","3","6","None","Level","2","24","Park","Level","0"
"6","35","red","frc9135","frc8788","frc3164","27","3","6","None","NotLevel","7","21","Park","NotLevel","0"
"7","44","blue","frc2973","frc1056","frc9135","56","6","9","None","NotLevel","15","37","None","Level","2"
"8","48","blue","frc180","frc9135","frc4707","87","9","23","None","NotLevel","27","49","Park","Level","3"
"9","52","red","frc7500","frc9135","frc8324","76","12","30","None","Level","23","31","None","NotLevel","0"
"10","58","blue","frc9135","frc4065","frc6473","99","13","34","None","Level","23","45","Docked","Level","3"
"11","66","red","frc9135","frc86","frc8778","78","6","27","None","Level","19","41","Docked","Level","3"
"12","70","red","frc4179","frc386","frc9135","93","9","30","None","Level","21","43","Docked","Level","3"
