"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc2375","frc6417","frc3669","99","15","36","Docked","Level","31","53","Park","Level","1"
"2","7","red","frc3669","frc2073","frc4415","153","24","45","None","Level","56","78","Park","Level","4"
"3","16","blue","frc7042","frc8768","frc3669","107","15","36","Docked","Level","37","51","Park","NotLevel","2"
"4","23","blue","frc3669","frc2404","frc691","108","9","27","Docked","Level","34","56","Docked","Level","2"
"5","30","red","frc3669","frc399","frc4698","122","13","34","Docked","Level","46","68","Docked","Level","4"
"6","35","red","frc5012","frc3669","frc6060","106","12","33","Docked","Level","23","33","None","NotLevel","2"
"7","39","blue","frc3669","frc7607","frc7157","135","18","36","None","Level","52","74","Docked","Level","2"
"8","48","blue","frc3512","frc3669","frc5869","113","12","26","Docked","NotLevel","47","67","Docked","Level","2"
"9","52","blue","frc687","frc5124","frc3669","150","18","39","Docked","Level","54","76","Park","Level","4"
"10","57","red","frc4079","frc3669","frc1197","86","9","27","Docked","Level","17","37","Park","Level","3"
"11","62","red","frc9084","frc4414","frc3669","126","10","28","None","Level","51","73","Park","Level","4"
"12","67","red","frc980","frc3669","frc6072","86","12","30","Docked","Level","19","41","Docked","Level","1"
