"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc691","frc8888","frc7607","39","0","3","None","NotLevel","22","36","None","Level","0"
"2","10","blue","frc7157","frc8060","frc691","92","6","20","None","NotLevel","45","57","Docked","Level","1"
"3","17","red","frc3759","frc691","frc2375","74","3","12","None","Level","25","47","Docked","Level","0"
"4","23","blue","frc3669","frc2404","frc691","108","9","27","None","Level","34","56","None","Level","2"
"5","30","blue","frc691","frc6060","frc980","80","6","12","None","Level","26","48","Park","Level","1"
"6","36","blue","frc4079","frc399","frc691","69","4","10","None","Level","29","49","Docked","Level","0"
"7","41","red","frc691","frc7042","frc3512","87","12","26","None","NotLevel","26","46","Docked","Level","1"
"8","47","blue","frc2073","frc691","frc4698","110","10","28","None","Level","40","62","Park","Level","1"
"9","51","red","frc4014","frc4414","frc691","135","4","22","None","Level","49","71","None","Level","4"
"10","55","blue","frc8768","frc691","frc6072","67","7","10","None","NotLevel","17","37","Docked","Level","0"
"11","61","blue","frc981","frc691","frc4415","85","6","24","None","Level","33","41","Docked","NotLevel","2"
"12","69","red","frc691","frc4419","frc5012","108","6","27","None","Level","26","46","None","Level","1"
