"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc5050","frc8519","frc6618","121","12","33","Docked","Level","33","63","Docked","Level","4"
"2","8","red","frc5050","frc3667","frc6538","106","9","30","Docked","Level","41","51","Docked","NotLevel","2"
"3","16","red","frc5050","frc7220","frc6615","68","6","21","Docked","Level","20","42","Park","Level","1"
"4","25","red","frc5050","frc8297","frc6528","106","9","27","Docked","Level","42","54","None","NotLevel","2"
"5","30","red","frc9211","frc33","frc5050","124","6","24","Docked","Level","40","60","Park","Level","3"
"6","37","blue","frc4362","frc3668","frc5050","152","22","43","Docked","Level","57","79","Docked","Level","4"
"7","44","blue","frc3656","frc5050","frc8373","104","12","26","Docked","NotLevel","50","58","Docked","NotLevel","3"
"8","52","red","frc5531","frc1528","frc5050","38","6","12","None","NotLevel","6","26","Docked","Level","0"
"9","60","blue","frc8895","frc5050","frc8423","99","12","33","Docked","Level","29","41","Docked","Level","2"
"10","66","blue","frc8362","frc5090","frc5050","95","15","33","Docked","Level","35","47","Docked","NotLevel","0"
"11","72","blue","frc7174","frc5050","frc5263","122","9","30","Docked","Level","47","67","Park","Level","2"
"12","80","blue","frc4737","frc5050","frc9226","109","12","33","Docked","Level","39","61","None","Level","3"
