"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc240","frc8895","frc6538","33","4","7","None","Level","6","16","None","Level","0"
"2","8","red","frc5050","frc3667","frc6538","106","9","30","None","Level","41","51","Park","NotLevel","2"
"3","19","red","frc4362","frc8297","frc6538","71","12","18","None","Level","31","33","None","NotLevel","0"
"4","26","red","frc33","frc6538","frc3656","114","21","42","None","Level","36","42","None","NotLevel","2"
"5","33","blue","frc8124","frc5144","frc6538","77","12","29","None","NotLevel","23","43","Docked","Level","1"
"6","39","blue","frc66","frc6538","frc5090","103","13","34","None","Level","29","49","None","Level","2"
"7","47","blue","frc6538","frc8362","frc7174","75","3","18","None","Level","32","52","Park","Level","3"
"8","51","blue","frc6538","frc8427","frc6528","68","6","12","None","Level","24","46","Docked","Level","2"
"9","55","red","frc3668","frc6538","frc5065","79","9","24","None","Level","41","45","None","NotLevel","0"
"10","63","red","frc6538","frc3604","frc7220","103","9","30","None","Level","36","58","Park","Level","3"
"11","73","blue","frc9182","frc6538","frc94","60","6","12","None","Level","13","43","None","Level","1"
"12","77","blue","frc6538","frc9211","frc5531","38","3","9","None","Level","22","24","None","NotLevel","0"
