"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc4737","frc6615","frc5090","38","12","15","None","Level","15","23","None","NotLevel","0"
"2","11","red","frc94","frc33","frc6615","87","12","30","None","Level","27","37","Park","NotLevel","2"
"3","16","red","frc5050","frc7220","frc6615","68","6","21","None","Level","20","42","Park","Level","1"
"4","23","blue","frc8124","frc1023","frc6615","54","15","21","None","NotLevel","15","23","None","NotLevel","0"
"5","31","blue","frc6615","frc3604","frc9226","54","15","26","None","NotLevel","14","28","Park","Level","0"
"6","36","red","frc9211","frc6615","frc6101","44","12","12","None","Level","12","22","Park","NotLevel","0"
"7","42","blue","frc6615","frc7174","frc8519","97","12","30","None","Level","30","52","Docked","Level","3"
"8","51","red","frc8423","frc9182","frc6615","48","15","21","None","NotLevel","23","27","None","NotLevel","0"
"9","58","red","frc6615","frc5263","frc8179","52","12","29","None","NotLevel","18","18","None","Level","0"
"10","64","blue","frc4405","frc6615","frc3668","131","15","36","None","Level","48","70","Park","Level","4"
"11","69","red","frc6615","frc66","frc8427","70","6","24","None","Level","14","36","Park","Level","1"
"12","80","red","frc6528","frc6615","frc7660","68","3","6","None","Level","32","52","None","Level","0"
