"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc2834","frc5534","frc910","94","16","37","None","Level","20","42","Docked","Level","3"
"2","7","red","frc5560","frc2246","frc5534","81","12","30","Docked","Level","26","46","None","Level","3"
"3","14","blue","frc5086","frc4377","frc5534","90","16","25","None","Level","44","50","Park","NotLevel","0"
"4","25","blue","frc4398","frc6091","frc5534","97","6","24","None","Level","28","58","Docked","Level","3"
"5","30","red","frc5534","frc5110","frc8041","71","12","27","Docked","Level","17","39","Park","Level","3"
"6","34","red","frc5534","frc3688","frc7794","123","12","33","None","Level","38","60","Docked","Level","4"
"7","44","blue","frc5562","frc5534","frc5183","49","6","9","None","NotLevel","25","35","Docked","NotLevel","0"
"8","50","blue","frc5534","frc3603","frc6122","80","12","26","Docked","NotLevel","25","39","Park","Level","2"
"9","55","blue","frc7155","frc5534","frc6121","56","9","12","None","NotLevel","26","34","Docked","NotLevel","0"
"10","60","red","frc4376","frc5534","frc7808","80","6","21","Docked","Level","24","34","None","NotLevel","0"
"11","66","blue","frc5534","frc9176","frc6097","44","12","24","Docked","Level","8","20","Park","NotLevel","0"
"12","71","red","frc3618","frc7160","frc5534","144","18","39","None","Level","43","65","Docked","Level","3"
