"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc6963","frc6121","frc3603","66","9","15","None","Level","24","34","Docked","NotLevel","0"
"2","12","blue","frc6121","frc5504","frc4983","54","9","12","None","NotLevel","28","32","Docked","Level","0"
"3","19","blue","frc7794","frc6121","frc6122","64","9","12","None","Level","25","47","None","Level","2"
"4","24","red","frc6121","frc8041","frc3618","82","12","23","Docked","NotLevel","27","49","None","Level","3"
"5","30","blue","frc5086","frc6121","frc2246","66","13","27","None","NotLevel","14","34","Docked","Level","1"
"6","35","red","frc8611","frc5110","frc6121","41","9","12","None","NotLevel","21","29","Park","NotLevel","0"
"7","40","red","frc7244","frc6097","frc6121","88","3","21","None","Level","30","52","None","Level","1"
"8","49","blue","frc6098","frc910","frc6121","92","12","30","None","Level","30","52","Docked","Level","3"
"9","55","blue","frc7155","frc5534","frc6121","56","9","12","None","NotLevel","26","34","Docked","NotLevel","0"
"10","63","red","frc6121","frc5562","frc3767","112","12","30","None","Level","40","62","Docked","Level","3"
"11","67","blue","frc6121","frc7160","frc4398","110","15","36","None","Level","37","59","None","Level","3"
"12","73","red","frc7808","frc6121","frc5501","59","9","12","None","Level","20","42","None","Level","0"
