"","team","opr","auto_opr","auto_game_piece_opr","auto_dock","auto_level","teleop_opr","teleop_game_piece_opr","tele_dock","tele_balance","auto_teleop_opr_ratio","rpcr"
"1","frc2220",33.6018664654371,16.0916153718567,1.24564623269553,"0.777777777777778","0.777777777777778",13.3140231621251,4.35234324850385,"0.555555555555556","0.222222222222222",0.478890522001466,"1.0104054670135"
"2","frc2626",24.2901723438641,4.02152209102813,0.524289287939056,"0.111111111111111","0.111111111111111",13.7073373804627,3.10247977745373,"0.444444444444444","0.444444444444444",0.165561694420995,"0.621136879454603"
"3","frc296",13.9626187200006,3.91550551630364,0.484923056239126,"0","0",10.0602245821,1.88846332648292,"0.777777777777778","0.666666666666667",0.28042773313683,"-0.0533162549151296"
"4","frc3117",44.3261740867356,11.1633456110608,1.2437289267233,"0","0",27.2814805110096,5.80998238062462,"1","0.888888888888889",0.251845457927789,"1.44165034757151"
"5","frc3360",30.739038589086,8.00813341263824,0.731518363613761,"0.222222222222222","0",21.0562510863583,3.41774592827745,"0.666666666666667","0.666666666666667",0.260519970051423,"0.643237087598499"
"6","frc3386",12.6590806180658,0.921107960002556,-0.0247710800295542,"0","0",11.8060898169985,1.8157422849435,"0.111111111111111","0.111111111111111",0.0727626269073635,"0.785730239798022"
"7","frc3532",6.94049557298816,-0.488053615420542,0.0653768719250963,"0","0",10.0331659279584,1.23121549516821,"0.444444444444444","0.333333333333333",-0.0703197070422474,"-0.595667149500401"
"8","frc3544",28.9207465488119,8.42890852454638,0.895982309479457,"0","0",13.8744770542464,2.56142937664506,"0.444444444444444","0.333333333333333",0.291448511203548,"0.679590258349977"
"9","frc3550",51.9332712471873,11.2726001710684,0.768582390977554,"0.666666666666667","0.444444444444444",27.463258230757,5.58353459182491,"0.444444444444444","0.444444444444444",0.21705931285195,"1.04757926489568"
"10","frc3975",18.0353087104356,7.58878799939365,0.100894795264583,"0.444444444444444","0.333333333333333",10.2756957281905,2.2014437074962,"0.666666666666667","0.555555555555556",0.420773945222385,"-0.0875673058564718"
"11","frc3985",24.7223853122496,5.10078047219534,-0.470280509636193,"0.555555555555556","0.444444444444444",18.0790358962308,2.54450831923522,"0.777777777777778","0.555555555555556",0.206322343405431,"0.0513650181285358"
"12","frc3986",41.7417932365447,12.022231242372,0.4450686108069,"0.888888888888889","0.888888888888889",19.1646899393189,5.52751463833467,"0.777777777777778","0.555555555555556",0.288014249273954,"0.593085583825378"
"13","frc3990",44.6175103502677,10.4438045223818,0.759431312799429,"0.666666666666667","0.666666666666667",23.9556676337432,6.27713716937465,"1","0.666666666666667",0.234074121133009,"1.45570722264985"
"14","frc3996",49.2946131071135,14.662439504484,1.04588046955822,"0.888888888888889","0.777777777777778",26.4967773554968,5.5114067936886,"0.777777777777778","0.777777777777778",0.297445067123737,"1.67689765723485"
"15","frc4594",20.3201605078781,2.0448700236457,0.448389808310873,"0","0",14.0846664739338,2.46484522160647,"0.666666666666667","0.555555555555556",0.100632572407728,"0.569911846871049"
"16","frc4947",33.2978512683254,4.78162736984652,0.46422507744297,"0","0",15.8999103202329,4.64021651368359,"0.333333333333333","0.222222222222222",0.143601679619341,"0.690622687645291"
"17","frc4952",29.7985725396254,9.2160797707354,1.34686307807935,"0","0",13.7019198061018,4.13973057675257,"0.666666666666667","0.555555555555556",0.309279236731226,"0.794192327218336"
"18","frc4955",20.6414545257653,7.86804593826208,0.836804514239783,"0","0",11.5112857956615,2.35259654564688,"0.666666666666667","0.666666666666667",0.381176914080397,"1.08551345522815"
"19","frc4957",12.1425672072187,3.64166356299473,1.05178000466963,"0","0",6.37025618692273,1.73877959343507,"0.333333333333333","0.333333333333333",0.299908866127567,"-0.0438900569953542"
"20","frc5439",52.5088132904861,15.7615342618922,1.30837938939404,"0.555555555555556","0.555555555555556",24.6363152274131,5.77593653964826,"0.444444444444444","0.333333333333333",0.30016931014413,"1.63776524526025"
"21","frc5440",8.15902202333467,8.09812656675665,0.973284572840732,"0","0",2.77671060147872,1.6255206042963,"0","0",0.992536426987958,"-0.328139174010237"
"22","frc5443",14.5910513836843,2.52026656524634,-0.0246470238140911,"0","0",11.9705985000138,2.0032325043756,"0.666666666666667","0.555555555555556",0.172726865184266,"0.152043504035622"
"23","frc5528",40.0737526612915,16.3997158088136,1.43238112212512,"1","0.888888888888889",18.3350504253539,3.29755339416815,"0.777777777777778","0.666666666666667",0.409238334812965,"0.53474091127663"
"24","frc5553",29.4476829275306,6.43434290568229,0.636430497299351,"0.111111111111111","0.111111111111111",15.3010745781597,4.00506344093997,"0.666666666666667","0.666666666666667",0.218500821321559,"1.23818426684096"
"25","frc5618",29.0039436778438,4.33628351836296,0.672174891888068,"0","0",19.9065182613322,3.98580540910561,"1","1",0.149506686626049,"0.749347546223127"
"26","frc5910",38.4030936859246,7.08637656287045,-0.130314803785778,"0.555555555555556","0.555555555555556",19.1152471633713,3.47259251598839,"1","0.888888888888889",0.184526190020669,"1.13090950176348"
"27","frc6540",6.17085946107418,-0.2997431789627,0.144891666053034,"0","0",8.61290178232993,0.451897950575324,"0","0",-0.0485739759353591,"0.111656650340768"
"28","frc6622",9.29035967884766,-0.205501329575253,0.190781331700036,"0","0",8.60636451655799,1.66607558027664,"0.333333333333333","0.333333333333333",-0.0221198464514931,"0.0290737300311291"
"29","frc6869",7.48691398928673,2.23406353932489,-0.0226698168823439,"0","0",7.95994794887259,0.953865311428289,"0.666666666666667","0.555555555555556",0.298395779959764,"-0.0451442780945095"
