"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc7254","frc8374","frc5234","32","0","3","None","Level","9","29","None","Level","2"
"2","10","blue","frc5560","frc5234","frc6078","38","3","6","None","Level","12","32","None","Level","0"
"3","14","blue","frc3773","frc7056","frc5234","55","3","18","None","Level","22","32","None","Level","0"
"4","19","red","frc5234","frc5697","frc1481","72","6","21","None","Level","19","41","None","Level","1"
"5","28","blue","frc6591","frc5234","frc3618","91","0","12","None","Level","9","11","None","Level","2"
"6","33","red","frc51","frc5234","frc9203","77","6","21","None","Level","26","46","None","Level","1"
"7","37","red","frc8424","frc5234","frc5674","46","3","14","None","NotLevel","14","22","Docked","NotLevel","0"
"8","45","red","frc8873","frc5704","frc5234","51","6","9","None","Level","15","37","None","Level","0"
"9","50","blue","frc2246","frc1322","frc5234","62","6","9","None","Level","23","43","None","Level","2"
"10","58","blue","frc5234","frc5282","frc7195","19","0","0","None","NotLevel","2","14","None","Level","0"
"11","63","red","frc5234","frc9241","frc5567","51","6","12","None","Level","17","39","None","Level","2"
"12","67","red","frc5234","frc3536","frc5530","44","9","21","None","Level","14","18","None","NotLevel","0"
