"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc51","frc5674","frc8873","88","3","21","None","Level","46","52","None","NotLevel","0"
"2","7","blue","frc5530","frc5674","frc4983","70","13","19","None","Level","24","46","Park","Level","0"
"3","15","blue","frc3655","frc5674","frc5702","73","4","13","None","NotLevel","36","50","Park","Level","2"
"4","20","blue","frc5674","frc1322","frc9241","53","10","13","None","Level","22","30","None","NotLevel","2"
"5","28","red","frc8374","frc6570","frc5674","83","9","27","None","Level","26","46","Docked","Level","1"
"6","32","blue","frc3773","frc5674","frc6548","48","0","0","None","NotLevel","28","48","Docked","Level","0"
"7","37","red","frc8424","frc5234","frc5674","46","3","14","None","NotLevel","14","22","Docked","NotLevel","0"
"8","46","red","frc5282","frc5697","frc5674","67","3","6","None","NotLevel","34","56","None","Level","0"
"9","53","blue","frc5708","frc5907","frc5674","67","6","9","None","NotLevel","43","43","None","NotLevel","0"
"10","60","red","frc5674","frc7289","frc5560","71","8","26","Docked","Level","25","45","Park","Level","1"
"11","64","red","frc5674","frc6078","frc862","106","9","27","None","Level","47","69","Park","Level","3"
"12","68","red","frc5674","frc6591","frc7254","63","4","18","Docked","NotLevel","15","45","None","Level","3"
