"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc7784","frc4998","frc894","23","6","9","None","Level","2","4","Park","Level","0"
"2","10","blue","frc9242","frc9207","frc894","47","3","12","None","Level","8","30","Docked","Level","2"
"3","17","red","frc894","frc7491","frc5697","36","3","9","None","Level","7","27","Docked","Level","0"
"4","21","blue","frc894","frc5641","frc8193","45","0","17","None","NotLevel","16","18","Docked","NotLevel","0"
"5","29","red","frc894","frc5282","frc322","57","6","12","None","NotLevel","23","45","Docked","Level","0"
"6","33","red","frc245","frc894","frc33","69","12","15","None","NotLevel","27","49","Docked","Level","2"
"7","42","blue","frc894","frc7790","frc5260","68","12","27","None","Level","6","36","None","Level","1"
"8","46","blue","frc70","frc3668","frc894","118","15","33","None","Level","41","55","Park","Level","2"
"9","53","red","frc6610","frc8728","frc894","32","9","15","None","Level","0","12","Park","Level","0"
"10","63","red","frc5436","frc894","frc6067","79","4","18","None","NotLevel","29","51","Docked","Level","3"
"11","71","blue","frc5193","frc894","frc7247","79","4","10","None","Level","15","35","Docked","Level","2"
"12","76","red","frc2145","frc894","frc4994","40","13","13","None","Level","12","22","Docked","NotLevel","0"
