"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc8728","frc201","frc7145","72","7","15","None","NotLevel","12","42","Docked","Level","3"
"2","9","blue","frc7145","frc9253","frc3096","49","6","9","None","Level","5","25","Docked","Level","2"
"3","16","red","frc226","frc4854","frc7145","73","0","6","None","NotLevel","12","42","None","Level","3"
"4","21","blue","frc7769","frc3539","frc7145","97","12","27","None","Level","35","55","None","Level","3"
"5","27","red","frc5532","frc7145","frc8427","44","3","3","None","Level","6","12","Docked","NotLevel","0"
"6","39","red","frc7145","frc3632","frc8280","45","3","17","None","NotLevel","11","23","Docked","NotLevel","0"
"7","45","red","frc7145","frc7174","frc5065","63","6","21","None","Level","17","27","None","NotLevel","2"
"8","49","blue","frc7597","frc4768","frc7145","35","3","9","None","Level","6","26","Docked","Level","0"
"9","53","red","frc8352","frc7145","frc5577","28","3","6","None","Level","4","12","Docked","NotLevel","0"
"10","62","blue","frc9182","frc7145","frc217","81","9","24","None","Level","37","37","Docked","NotLevel","2"
"11","67","blue","frc7145","frc469","frc5498","79","12","23","None","NotLevel","26","36","None","Level","2"
"12","73","blue","frc2673","frc7145","frc5555","58","3","9","None","Level","14","44","None","Level","1"
