"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc1528","frc3539","frc3632","58","6","17","None","NotLevel","16","36","Park","Level","3"
"2","12","red","frc5498","frc1528","frc2673","37","6","12","None","Level","3","25","Park","Level","0"
"3","16","blue","frc5532","frc4768","frc1528","34","0","3","None","Level","8","16","None","NotLevel","0"
"4","25","red","frc5065","frc1528","frc9182","18","0","3","None","Level","10","10","Docked","NotLevel","0"
"5","32","blue","frc1528","frc9250","frc7597","33","0","3","None","Level","8","20","Docked","Level","0"
"6","38","blue","frc9207","frc6567","frc1528","40","0","0","None","Level","10","40","Docked","Level","1"
"7","44","red","frc8728","frc1528","frc226","45","6","9","None","NotLevel","12","26","Park","NotLevel","0"
"8","52","red","frc5478","frc1528","frc469","72","6","18","None","Level","22","42","None","Level","3"
"9","57","blue","frc1528","frc2048","frc6029","31","0","6","None","Level","14","20","Park","NotLevel","0"
"10","65","blue","frc8427","frc3572","frc1528","75","3","18","None","Level","25","47","Park","Level","3"
"11","71","blue","frc1528","frc8280","frc5467","21","0","0","None","Level","6","16","None","NotLevel","0"
"12","76","red","frc5577","frc240","frc1528","23","4","7","None","NotLevel","8","16","Docked","NotLevel","0"
