"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc5740","frc451","frc1507","102","15","36","Docked","Level","40","46","None","NotLevel","2"
"2","11","blue","frc8222","frc451","frc9194","65","9","12","None","Level","18","48","Docked","Level","1"
"3","21","blue","frc1126","frc3201","frc451","99","13","19","None","Level","38","60","Docked","Level","1"
"4","28","red","frc451","frc2010","frc4601","79","13","19","None","Level","23","45","Docked","Level","2"
"5","36","red","frc5667","frc695","frc451","125","15","33","None","Level","50","72","None","Level","4"
"6","45","blue","frc2632","frc451","frc8713","23","9","12","None","NotLevel","6","6","Docked","NotLevel","0"
"7","57","red","frc451","frc8037","frc7885","69","9","15","None","NotLevel","17","39","Docked","Level","0"
"8","67","blue","frc451","frc4611","frc3814","129","15","36","None","Level","36","58","None","Level","4"
"9","78","red","frc1308","frc451","frc2228","86","9","23","None","NotLevel","23","43","Docked","Level","1"
"10","84","red","frc4269","frc120","frc451","66","6","24","None","Level","10","32","Docked","Level","1"
