"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc9075","frc5413","frc4611","104","6","21","None","Level","38","58","Docked","Level","1"
"2","12","red","frc120","frc4611","frc1551","93","9","24","None","Level","37","59","Docked","Level","3"
"3","24","red","frc4611","frc6916","frc2228","77","10","13","None","Level","32","44","Docked","Level","0"
"4","33","blue","frc48","frc4028","frc4611","147","18","36","None","Level","54","76","Park","Level","4"
"5","40","red","frc4611","frc8096","frc2603","152","21","39","None","Level","51","73","Park","Level","4"
"6","48","blue","frc6421","frc4611","frc4601","111","18","39","Docked","Level","30","52","Docked","Level","3"
"7","59","blue","frc4611","frc3777","frc2252","113","12","15","None","Level","43","73","Docked","Level","4"
"8","67","blue","frc451","frc4611","frc3814","129","15","36","Docked","Level","36","58","Docked","Level","4"
"9","76","blue","frc4121","frc1405","frc4611","135","12","33","Docked","Level","55","77","Docked","Level","4"
"10","84","blue","frc4611","frc1507","frc6181","134","24","45","None","Level","37","59","Park","Level","4"
