"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc1731","frc611","frc1389","66","6","9","None","Level","37","47","None","Level","2"
"2","8","red","frc4099","frc7886","frc611","60","6","9","None","NotLevel","26","46","Docked","Level","2"
"3","13","blue","frc888","frc611","frc1895","65","4","18","None","NotLevel","24","42","Docked","NotLevel","3"
"4","20","blue","frc2377","frc2537","frc611","53","9","12","None","Level","18","36","Docked","NotLevel","0"
"5","25","blue","frc1908","frc1123","frc611","107","12","30","None","Level","32","62","Docked","Level","3"
"6","33","red","frc4638","frc611","frc836","79","6","9","None","Level","28","50","Docked","Level","2"
"7","42","blue","frc611","frc5587","frc449","48","0","3","None","Level","15","45","Docked","Level","1"
"8","47","red","frc611","frc1446","frc5841","20","0","0","None","Level","8","20","Docked","Level","0"
"9","51","red","frc611","frc614","frc8514","35","0","0","None","Level","12","20","None","NotLevel","0"
"10","55","red","frc1111","frc611","frc2961","49","6","24","Docked","Level","10","20","Docked","Level","0"
"11","61","blue","frc611","frc8326","frc5338","76","6","12","None","Level","29","49","Docked","Level","0"
"12","69","blue","frc2900","frc4456","frc611","75","12","27","None","Level","21","43","Docked","Level","3"
