"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc7886","frc4456","frc5549","10","6","6","None","Level","2","4","None","Level","0"
"2","9","red","frc5830","frc4456","frc5587","61","15","21","None","NotLevel","15","35","Docked","Level","2"
"3","13","red","frc449","frc620","frc4456","64","6","9","None","Level","23","45","Docked","Level","0"
"4","22","red","frc2914","frc8326","frc4456","88","6","21","Docked","Level","30","52","Docked","Level","3"
"5","26","blue","frc4456","frc614","frc1389","92","14","28","Docked","NotLevel","32","54","Docked","Level","3"
"6","32","red","frc4456","frc888","frc8622","81","10","25","Docked","Level","22","36","Docked","NotLevel","2"
"7","41","red","frc4456","frc1111","frc1895","74","12","26","Docked","NotLevel","21","43","Docked","Level","1"
"8","45","blue","frc4456","frc6239","frc2961","57","6","18","Docked","Level","12","34","Park","Level","1"
"9","50","blue","frc4638","frc6326","frc4456","83","6","21","Docked","Level","38","52","None","NotLevel","2"
"10","60","red","frc6863","frc4456","frc4099","98","18","33","Docked","Level","35","55","Docked","Level","3"
"11","64","blue","frc2537","frc5841","frc4456","69","10","25","Docked","Level","17","39","Docked","Level","2"
"12","69","blue","frc2900","frc4456","frc611","75","12","27","Docked","Level","21","43","Docked","Level","3"
