"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc2537","frc1111","frc2534","27","9","15","None","NotLevel","10","12","Docked","Level","0"
"2","12","red","frc8514","frc836","frc2537","87","12","30","None","Level","25","47","Docked","Level","3"
"3","16","blue","frc1389","frc1908","frc2537","47","6","18","None","Level","17","29","Docked","NotLevel","0"
"4","20","blue","frc2377","frc2537","frc611","53","9","12","None","Level","18","36","Docked","NotLevel","0"
"5","27","red","frc8326","frc2537","frc1446","35","0","6","None","Level","15","29","Docked","Level","2"
"6","31","blue","frc2537","frc7886","frc2199","53","6","21","None","Level","17","27","Docked","Level","0"
"7","37","red","frc2537","frc4638","frc2961","46","0","0","None","Level","16","36","Park","Level","0"
"8","46","blue","frc449","frc1731","frc2537","124","18","39","None","Level","43","65","None","Level","3"
"9","54","blue","frc1895","frc2537","frc2914","74","9","27","None","Level","15","37","Docked","Level","3"
"10","59","red","frc6239","frc2537","frc4821","49","7","10","None","Level","18","24","Docked","NotLevel","0"
"11","64","blue","frc2537","frc5841","frc4456","69","10","25","None","Level","17","39","Docked","Level","2"
"12","71","red","frc5830","frc4099","frc2537","92","18","24","None","NotLevel","33","53","Docked","Level","2"
