"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc6738","frc3388","frc7067","34","6","9","None","Level","5","25","Docked","Level","0"
"2","7","red","frc7067","frc6740","frc2096","71","10","18","None","NotLevel","18","38","Docked","Level","3"
"3","11","blue","frc1690","frc7067","frc9304","77","13","28","None","Level","14","34","None","Level","1"
"4","14","blue","frc5654","frc1943","frc7067","57","7","19","None","Level","18","28","Park","Level","0"
"5","18","blue","frc3388","frc7067","frc5654","76","10","25","None","Level","19","41","Docked","Level","3"
"6","25","red","frc7067","frc5135","frc5990","79","12","18","None","Level","26","56","Docked","Level","3"
"7","28","red","frc2096","frc7067","frc4319","63","4","19","None","Level","24","44","Park","Level","1"
"8","31","red","frc2630","frc6741","frc7067","73","4","15","None","NotLevel","21","43","Park","Level","3"
"9","38","red","frc7067","frc6168","frc2230","94","10","25","Docked","Level","34","54","Docked","Level","3"
"10","41","blue","frc5554","frc3083","frc7067","61","4","19","Docked","Level","10","32","Docked","Level","1"
"11","45","red","frc7067","frc1576","frc3211","53","8","11","None","NotLevel","15","37","None","Level","2"
"12","48","blue","frc3083","frc7067","frc4338","36","6","6","None","Level","8","30","Park","Level","0"
