"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc5923","frc8177","frc4295","63","15","30","Docked","Level","22","28","Park","NotLevel","2"
"2","11","red","frc8573","frc4295","frc9081","59","7","22","Docked","Level","20","32","Docked","NotLevel","0"
"3","15","blue","frc4295","frc3834","frc9136","49","7","22","Docked","Level","12","22","None","Level","0"
"4","20","red","frc5829","frc4295","frc2882","53","6","21","None","Level","12","32","None","Level","3"
"5","27","red","frc8515","frc2587","frc4295","29","9","24","Docked","Level","5","5","Docked","Level","0"
"6","36","blue","frc4587","frc324","frc4295","79","7","25","Docked","Level","24","44","Docked","Level","3"
"7","41","red","frc4295","frc9289","frc8370","60","3","18","None","Level","17","37","Docked","Level","1"
"8","45","red","frc4328","frc4639","frc4295","62","0","15","Docked","Level","22","42","Docked","Level","3"
"9","49","red","frc7492","frc4295","frc118","96","9","27","None","Level","29","49","Park","Level","3"
"10","56","red","frc4295","frc8750","frc5427","92","12","26","None","NotLevel","29","51","Docked","Level","3"
"11","64","blue","frc4295","frc231","frc6645","85","7","19","None","Level","26","46","None","Level","3"
"12","70","blue","frc8591","frc4295","frc6488","40","3","9","None","Level","6","26","None","Level","0"
