"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc3042","frc2654","frc7038","70","13","16","None","NotLevel","14","22","Docked","NotLevel","0"
"2","10","blue","frc2450","frc3042","frc876","101","10","25","None","Level","34","56","Docked","Level","1"
"3","14","red","frc6166","frc2987","frc3042","103","0","6","None","Level","59","77","Docked","NotLevel","1"
"4","22","red","frc3042","frc3100","frc4207","87","10","31","None","Level","21","51","Docked","Level","3"
"5","32","blue","frc3042","frc3883","frc4009","126","15","36","None","Level","45","65","Park","Level","4"
"6","37","blue","frc6749","frc3042","frc3023","79","8","26","None","Level","13","43","Docked","Level","1"
"7","44","red","frc2472","frc3042","frc3130","104","16","31","Docked","Level","33","53","Docked","Level","2"
"8","52","blue","frc3926","frc2227","frc3042","103","10","31","None","Level","35","57","Docked","Level","1"
"9","59","red","frc3042","frc4229","frc7021","86","13","16","None","NotLevel","43","55","Docked","NotLevel","0"
"10","65","blue","frc2530","frc3042","frc6628","80","10","19","None","NotLevel","31","51","Docked","Level","0"
"11","71","blue","frc4728","frc3042","frc2143","134","22","40","Docked","Level","47","69","Docked","Level","4"
"12","78","red","frc2451","frc4238","frc3042","108","10","28","Docked","Level","38","60","Docked","Level","3"
"13","82","red","frc3751","frc2883","frc3042","95","6","24","None","Level","31","61","Docked","Level","1"
