"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc3042","frc2654","frc7038","70","13","16","None","NotLevel","14","22","None","NotLevel","0"
"2","11","blue","frc4238","frc7038","frc4229","63","3","18","None","Level","13","35","Docked","Level","1"
"3","18","red","frc3751","frc7038","frc2450","42","4","10","None","Level","7","17","None","Level","0"
"4","25","blue","frc2143","frc3926","frc7038","87","15","33","None","Level","22","44","Docked","Level","1"
"5","31","blue","frc3023","frc7038","frc7028","80","6","17","None","NotLevel","26","48","Docked","Level","1"
"6","36","blue","frc2239","frc7038","frc2129","108","12","27","None","Level","39","61","Park","Level","1"
"7","41","red","frc7038","frc3082","frc6749","82","3","6","None","Level","31","61","Park","Level","1"
"8","48","red","frc4198","frc7038","frc3723","70","7","25","None","Level","20","30","Park","NotLevel","0"
"9","55","red","frc7038","frc3130","frc3848","67","9","15","None","Level","26","32","Docked","NotLevel","1"
"10","64","red","frc5232","frc2472","frc7038","103","3","21","None","Level","40","62","None","Level","2"
"11","70","blue","frc7038","frc4693","frc2987","107","9","27","None","Level","38","60","Docked","Level","1"
"12","74","red","frc6166","frc2530","frc7038","107","6","27","None","Level","43","65","None","Level","3"
"13","84","red","frc7038","frc5464","frc4009","104","15","29","None","NotLevel","45","55","Docked","NotLevel","1"
