"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc6100","frc2771","frc8397","44","3","6","None","NotLevel","16","38","Park","Level","2"
"2","10","red","frc5162","frc8397","frc85","63","6","9","None","Level","27","39","Docked","NotLevel","2"
"3","14","blue","frc3688","frc8397","frc6033","65","0","6","None","NotLevel","29","49","None","Level","0"
"4","24","blue","frc8397","frc7226","frc7818","53","0","15","None","Level","13","33","None","Level","1"
"5","33","blue","frc5227","frc8397","frc7202","35","6","9","None","Level","18","26","Park","NotLevel","0"
"6","39","red","frc6561","frc8397","frc7794","31","0","6","None","Level","10","20","None","NotLevel","0"
"7","44","blue","frc8397","frc7155","frc1711","28","3","3","None","Level","13","25","Docked","Level","0"
"8","48","blue","frc8397","frc5878","frc3767","90","0","15","None","Level","38","60","Docked","Level","1"
"9","54","red","frc5086","frc1918","frc8397","70","12","27","None","Level","32","38","Park","NotLevel","0"
"10","61","blue","frc7855","frc6753","frc8397","47","3","6","None","NotLevel","16","36","Docked","Level","0"
"11","73","blue","frc8397","frc6081","frc7256","91","6","24","None","Level","30","52","None","Level","3"
"12","77","red","frc6877","frc7911","frc8397","53","6","9","None","Level","12","34","None","Level","0"
