"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc85","frc7226","frc5424","66","12","30","Docked","Level","21","31","Docked","Level","0"
"2","11","red","frc7155","frc4967","frc7226","28","3","9","None","Level","15","19","Park","NotLevel","2"
"3","20","blue","frc7226","frc1711","frc3357","78","6","24","None","Level","36","44","Docked","NotLevel","2"
"4","24","blue","frc8397","frc7226","frc7818","53","0","15","Docked","Level","13","33","None","Level","1"
"5","30","blue","frc8612","frc7226","frc3234","43","6","21","None","Level","2","22","Park","Level","1"
"6","37","red","frc1918","frc7202","frc7226","97","15","36","None","Level","24","46","Docked","Level","3"
"7","42","red","frc3767","frc8611","frc7226","86","3","18","None","Level","33","53","Park","Level","1"
"8","51","red","frc7289","frc7226","frc2771","64","12","18","None","Level","27","41","Docked","Level","2"
"9","56","blue","frc7226","frc6561","frc3603","78","6","24","Docked","Level","17","39","Docked","Level","3"
"10","62","red","frc7160","frc7911","frc7226","61","0","21","None","Level","18","40","Park","Level","1"
"11","73","red","frc7226","frc4237","frc6877","70","6","24","None","Level","14","36","Docked","Level","1"
"12","80","blue","frc7226","frc4377","frc6122","71","9","30","Docked","Level","23","31","None","NotLevel","0"
