"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc7855","frc3688","frc7818","33","6","9","None","Level","17","19","Park","NotLevel","0"
"2","11","blue","frc7855","frc9106","frc7911","20","0","0","None","Level","8","20","Park","Level","0"
"3","16","blue","frc4967","frc5878","frc7855","41","0","15","None","Level","12","26","Park","Level","0"
"4","23","red","frc5424","frc7855","frc2054","83","12","18","None","NotLevel","40","50","None","NotLevel","2"
"5","31","red","frc7855","frc7155","frc3357","95","6","18","None","Level","40","62","Park","Level","3"
"6","37","blue","frc6081","frc5227","frc7855","54","15","33","None","Level","7","21","Park","Level","0"
"7","46","red","frc7289","frc7855","frc7054","63","4","7","None","Level","21","41","Park","Level","0"
"8","51","blue","frc6561","frc7855","frc6100","49","3","6","None","NotLevel","16","38","Park","Level","0"
"9","55","red","frc6877","frc7855","frc1711","27","3","6","None","Level","6","16","Park","NotLevel","0"
"10","61","blue","frc7855","frc6753","frc8397","47","3","6","None","NotLevel","16","36","Park","Level","0"
"11","68","red","frc7794","frc3234","frc7855","64","3","18","None","Level","14","36","Park","Level","3"
"12","75","blue","frc2771","frc85","frc7855","96","18","32","None","NotLevel","27","49","None","Level","3"
