"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc3284","frc3843","frc3630","110","10","13","None","Level","47","77","Docked","Level","4"
"2","14","blue","frc1466","frc3843","frc4499","166","22","36","None","NotLevel","58","80","Docked","Level","4"
"3","20","blue","frc5045","frc3843","frc9280","47","6","9","None","Level","23","33","Park","NotLevel","0"
"4","27","red","frc1747","frc9313","frc3843","86","6","24","None","Level","32","52","None","Level","1"
"5","35","red","frc3843","frc5002","frc6823","88","9","24","None","Level","32","54","Park","Level","3"
"6","43","blue","frc2556","frc538","frc3843","69","6","9","None","Level","30","40","Docked","NotLevel","0"
"7","53","red","frc3843","frc5965","frc6107","63","9","15","None","Level","18","48","Docked","Level","1"
"8","60","red","frc3843","frc5410","frc7111","66","8","11","None","Level","26","38","Docked","Level","0"
"9","68","red","frc547","frc5842","frc3843","76","3","18","None","Level","29","43","Docked","NotLevel","0"
"10","77","blue","frc8624","frc3843","frc1622","98","9","27","None","Level","29","51","Park","Level","1"
