"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc9313","frc2438","frc5410","41","6","14","None","NotLevel","14","22","Docked","NotLevel","0"
"2","9","blue","frc3630","frc1622","frc9313","89","6","21","None","Level","31","53","None","Level","1"
"3","18","red","frc8773","frc9313","frc6517","57","3","6","None","NotLevel","16","36","Docked","Level","0"
"4","27","red","frc1747","frc9313","frc3843","86","6","24","None","Level","32","52","Docked","Level","1"
"5","37","blue","frc8772","frc9313","frc3616","109","6","21","None","Level","23","53","Docked","Level","4"
"6","48","blue","frc9313","frc5965","frc34","31","12","12","None","Level","6","14","Docked","NotLevel","0"
"7","57","red","frc6823","frc3284","frc9313","96","10","28","None","Level","36","48","Docked","NotLevel","2"
"8","65","red","frc9313","frc9280","frc6404","52","11","14","None","NotLevel","8","38","Docked","Level","1"
"9","75","red","frc3937","frc7567","frc9313","131","12","33","None","Level","46","68","None","Level","4"
"10","81","blue","frc6107","frc547","frc9313","63","3","9","None","Level","14","44","Docked","Level","1"
