"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc78","frc4048","frc6328","140","22","31","None","NotLevel","44","74","Docked","Level","4"
"2","9","red","frc1307","frc319","frc4048","91","12","26","None","NotLevel","23","33","Docked","Level","2"
"3","14","blue","frc4048","frc166","frc2079","101","6","9","None","Level","42","60","Docked","NotLevel","0"
"4","17","blue","frc4048","frc173","frc3566","73","3","6","None","Level","32","52","Docked","Level","0"
"5","23","red","frc4048","frc4908","frc4925","75","9","15","None","Level","20","50","Docked","Level","1"
"6","27","red","frc5112","frc509","frc4048","65","12","15","None","Level","25","45","Docked","Level","0"
"7","32","red","frc9286","frc1740","frc4048","100","12","30","None","Level","28","50","Docked","Level","3"
"8","38","blue","frc2877","frc8046","frc4048","115","18","32","None","NotLevel","36","58","None","Level","3"
"9","42","red","frc8626","frc4048","frc1153","58","6","12","None","NotLevel","19","41","Docked","Level","0"
"10","46","blue","frc246","frc4048","frc6333","82","15","18","None","Level","24","54","Docked","Level","1"
"11","52","blue","frc4048","frc8544","frc6620","84","3","6","None","Level","41","63","Docked","Level","0"
"12","60","red","frc1100","frc4048","frc8410","105","12","30","None","Level","40","60","Docked","Level","3"
