"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","12","red","frc5987","frc6800","frc3534","168","16","37","None","Level","69","91","Park","Level","4"
"2","24","blue","frc7657","frc5987","frc5199","145","24","45","None","Level","56","70","Park","NotLevel","3"
"3","33","red","frc1708","frc5987","frc9120","107","10","24","Docked","NotLevel","46","68","Docked","Level","1"
"4","42","blue","frc5987","frc2830","frc1591","128","22","39","None","NotLevel","47","69",NA,"Level","1"
"5","52","red","frc1622","frc4481","frc5987","172","18","36","Docked","Level","71","101",NA,"Level","4"
"6","75","blue","frc5987","frc5166","frc67","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","85","blue","frc5987","frc3005","frc7197","-1",NA,NA,NA,NA,NA,NA,"Park",NA,NA
"8","101","red","frc4009","frc9105","frc5987","-1",NA,NA,NA,NA,NA,NA,"Park",NA,NA
"9","109","blue","frc1318","frc5987","frc2614","-1",NA,NA,NA,NA,NA,NA,"Docked",NA,NA
"10","122","red","frc9097","frc5586","frc5987","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
