"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc67","frc6722","frc2830","176","27","48","None","Level","66","88","Docked","Level","4"
"2","15","red","frc67","frc4009","frc1678","183","18","36","None","Level","72","102","Docked","Level","4"
"3","32","blue","frc2630","frc3534","frc67","164","21","30","None","NotLevel","69","99","Park","Level","4"
"4","51","blue","frc157","frc67","frc1165","121","22","43","None","Level","38","58","Park","Level","1"
"5","59","red","frc9138","frc67","frc103","161","18","39","None","Level","65","87","Park","Level","4"
"6","75","blue","frc5987","frc5166","frc67","180","27","48","None","Level","68","82","Park","NotLevel","3"
"7","84","blue","frc7258","frc67","frc1318","163","30","47","None","NotLevel","59","81","Docked","Level","4"
"8","92","blue","frc4786","frc5010","frc67","175","27","48","None","Level","58","80","Docked","Level","4"
"9","106","red","frc4571","frc5427","frc67","133","18","35","Docked","NotLevel","53","73","Docked","Level","2"
"10","123","red","frc67","frc3603","frc4481","164","21","39","None","Level","71","85","Park","NotLevel","1"
