"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc2714","frc1622","frc2383","116","16","31","Docked","Level","48","70","Park","Level","1"
"2","16","blue","frc7197","frc4481","frc2383","143","18","24","None","Level","59","89","Docked","Level","4"
"3","35","red","frc2383","frc5010","frc1902","157","22","28","None","Level","64","94","Park","Level","4"
"4","50","blue","frc9105","frc2383","frc2630","155","15","36","None","Level","62","84","Docked","Level","4"
"5","60","blue","frc2910","frc2337","frc2383","149","22","28","None","Level","61","91","Docked","Level","2"
"6","70","blue","frc2383","frc59","frc4571","158","17","35","Docked","Level","58","88","None","Level","4"
"7","79","red","frc2383","frc7451","frc4381","158","27","41","None","NotLevel","62","72","None","NotLevel","3"
"8","99","blue","frc948","frc2383","frc2881","126","12","33","None","Level","54","68","Park","NotLevel","0"
"9","115","red","frc5199","frc2383","frc702","103","18","33","None","Level","50","50","Docked","Level","0"
"10","128","red","frc968","frc3539","frc2383","129","22","25","None","Level","59","79","Park","Level","1"
