"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","blue","frc4607","frc171","frc4539","143","24","45","None","Level","46","68","Park","Level","4"
"2","18","red","frc8782","frc5576","frc4607","97","13","34","Docked","Level","31","53","Docked","Level","1"
"3","27","blue","frc7619","frc111","frc4607","171","24","45","Docked","Level","56","76","Park","Level","4"
"4","33","red","frc2704","frc4607","frc8701","126","12","27","None","Level","52","74","None","Level","4"
"5","41","blue","frc3090","frc4607","frc3792","78","6","27","Docked","Level","32","36","Docked","NotLevel","0"
"6","48","red","frc4607","frc9149","frc1091","29","6","6","None","Level","8","18","Docked","NotLevel","0"
"7","56","blue","frc5442","frc4607","frc7021","149","18","36","None","Level","61","83","Park","Level","4"
"8","68","red","frc3276","frc8024","frc4607","95","9","15","None","Level","35","65","Park","Level","1"
"9","76","red","frc4607","frc112","frc5903","177","19","36","Docked","NotLevel","71","101","Docked","Level","4"
"10","87","blue","frc8516","frc4607","frc2039","152","18","35","Docked","NotLevel","60","82","Park","Level","4"
