"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc67","frc469","frc5436","133","18","32","None","NotLevel","49","71","Docked","Level","4"
"2","13","red","frc469","frc7247","frc6152","46","15","18","None","NotLevel","18","28","Park","NotLevel","0"
"3","20","red","frc469","frc9204","frc8623","33","6","6","None","NotLevel","15","27","Docked","Level","0"
"4","25","blue","frc469","frc1718","frc2960","133","18","24","None","NotLevel","59","69","Docked","NotLevel","3"
"5","31","blue","frc4130","frc469","frc1250","118","15","33","None","Level","43","65","Park","Level","2"
"6","38","red","frc469","frc9226","frc573","133","18","36","None","Level","45","67","Docked","Level","4"
"7","43","red","frc5214","frc4758","frc469","98","12","18","None","NotLevel","35","65","None","Level","3"
"8","53","blue","frc7716","frc469","frc8774","80","9","15","None","NotLevel","40","50","Park","NotLevel","2"
"9","60","blue","frc9252","frc217","frc469","98","15","26","None","NotLevel","35","57","Docked","Level","1"
"10","65","red","frc6089","frc6344","frc469","102","13","19","None","NotLevel","33","63","Park","Level","3"
"11","71","red","frc5498","frc469","frc247","103","12","30","None","Level","38","58","Docked","Level","3"
"12","78","blue","frc4776","frc818","frc469","127","12","33","None","Level","47","69","Docked","Level","4"
