"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc1","frc5619","frc8774","39","6","15","None","Level","14","14","None","NotLevel","0"
"2","8","red","frc8774","frc9226","frc6566","71","6","9","None","Level","24","30","None","NotLevel","2"
"3","18","red","frc6152","frc8774","frc1250","87","18","36","None","Level","19","31","Park","NotLevel","0"
"4","25","red","frc8774","frc9204","frc4130","63","9","23","None","NotLevel","20","30","Docked","Level","0"
"5","33","blue","frc2851","frc8774","frc226","104","15","30","None","Level","31","39","Park","NotLevel","2"
"6","42","blue","frc2960","frc8774","frc5225","86","6","24","None","Level","25","47","Park","Level","3"
"7","48","red","frc8774","frc201","frc217","99","12","23","None","NotLevel","39","61","Park","Level","3"
"8","53","blue","frc7716","frc469","frc8774","80","9","15","None","NotLevel","40","50","Park","NotLevel","2"
"9","58","blue","frc8115","frc8826","frc8774","59","9","15","None","Level","24","34","None","NotLevel","0"
"10","65","blue","frc8623","frc8774","frc4758","18","6","9","None","Level","5","9","None","NotLevel","0"
"11","72","blue","frc8774","frc4776","frc573","110","9","27","None","Level","36","58","Park","Level","3"
"12","83","red","frc5498","frc5239","frc8774","73","6","12","None","Level","37","41","Docked","Level","2"
