"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","blue","frc8115","frc9205","frc4776","49","9","12","None","Level","27","37","None","Level","0"
"2","12","red","frc818","frc9205","frc67","114","12","26","None","NotLevel","43","63","None","Level","4"
"3","21","blue","frc9205","frc5214","frc5498","49","6","12","None","Level","12","32","None","Level","0"
"4","27","red","frc9205","frc7716","frc5619","18","0","3","None","Level","5","15","Park","Level","0"
"5","33","red","frc9226","frc8623","frc9205","45","6","9","None","Level","14","26","None","Level","0"
"6","41","blue","frc9205","frc247","frc6152","73","0","15","None","Level","21","33","Docked","NotLevel","0"
"7","47","blue","frc9252","frc6344","frc9205","52","0","3","None","Level","30","44","Docked","NotLevel","2"
"8","56","blue","frc7247","frc9205","frc9204","24","6","9","None","Level","6","10","Docked","NotLevel","0"
"9","62","red","frc9205","frc68","frc1250","103","12","27","None","Level","36","56","None","Level","4"
"10","69","red","frc1188","frc9205","frc9212","78","10","22","None","Level","14","36","None","Level","3"
"11","76","blue","frc201","frc2960","frc9205","89","9","27","None","Level","30","52","None","Level","1"
"12","81","blue","frc1718","frc573","frc9205","120","12","30","None","Level","48","70","Park","Level","4"
