"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc2070","frc6860","frc1811","40","6","9","None","Level","9","31","Park","Level","0"
"2","9","blue","frc6860","frc3142","frc6945","53","3","6","None","NotLevel","17","37","Park","Level","0"
"3","14","red","frc11","frc1143","frc6860","64","6","21","None","Level","25","33","Park","NotLevel","2"
"4","20","red","frc6860","frc102","frc222","31","6","9","None","Level","9","17","Park","NotLevel","0"
"5","28","blue","frc752","frc6860","frc1923","65","4","19","None","Level","14","36","None","Level","3"
"6","35","red","frc484","frc1279","frc6860","103","6","24","None","Level","37","59","None","Level","3"
"7","43","red","frc5992","frc6860","frc8628","26","0","3","None","Level","21","23","Park","NotLevel","0"
"8","49","blue","frc223","frc6860","frc5438","67","6","18","None","Level","19","39","Docked","Level","1"
"9","53","red","frc4573","frc75","frc6860","85","6","9","None","Level","16","26","Park","NotLevel","0"
"10","57","blue","frc6860","frc56","frc3515","49","4","7","None","NotLevel","10","32","Park","Level","0"
"11","64","red","frc6860","frc5732","frc4361","95","9","15","None","Level","25","55","Park","Level","3"
"12","69","blue","frc2600","frc219","frc6860","66","6","24","None","Level","15","37","Park","Level","1"
