"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","12","blue","frc6377","frc4976","frc1540","136","18","36","None","Level","58","70","Docked","NotLevel","1"
"2","23","red","frc7157","frc1540","frc1425","122","21","39","None","Level","41","63","Park","Level","1"
"3","35","red","frc1730","frc4499","frc1540","185","20","41","None","Level","77","99","Docked","Level","4"
"4","47","blue","frc1540","frc4342","frc5883","139","25","34","None","Level","50","80","Docked","Level","4"
"5","56","blue","frc1540","frc4293","frc3794","89","19","22","None","Level","39","57","Docked","NotLevel","0"
"6","69","red","frc6833","frc1540","frc4011","121","15","24","None","NotLevel","46","60","Docked","NotLevel","0"
"7","80","red","frc1540","frc51","frc88","172","22","40","Docked","Level","62","92","Docked","Level","4"
"8","95","red","frc4607","frc1540","frc5654","199","25","46","None","Level","76","98","Park","Level","4"
"9","105","blue","frc6919","frc3753","frc1540","118","23","29","None","Level","47","69","Docked","Level","2"
"10","120","red","frc1540","frc28","frc7460","121","9","23","None","NotLevel","51","73","Docked","Level","2"
