"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc2359","frc1425","frc2170","155","18","35","None","NotLevel","63","85","Docked","Level","2"
"2","18","red","frc2359","frc359","frc9312","159","15","36","None","Level","58","88","Docked","Level","4"
"3","33","red","frc6377","frc668","frc2359","137","16","34","None","Level","56","78","Docked","Level","2"
"4","45","blue","frc9037","frc7157","frc2359","136","12","26","None","NotLevel","53","75",NA,"Level","2"
"5","63","red","frc971","frc5050","frc2359","77","12","15","None","Level","30","52",NA,"Level","0"
"6","73","blue","frc2359","frc1785","frc2067","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","87","blue","frc2080","frc2359","frc6833","-1",NA,NA,NA,NA,NA,NA,"Docked",NA,NA
"8","98","blue","frc3175","frc2359","frc9213","-1",NA,NA,NA,NA,NA,NA,"Docked",NA,NA
"9","108","red","frc2359","frc5434","frc5654","-1",NA,NA,NA,NA,NA,NA,"Docked",NA,NA
"10","118","blue","frc166","frc2359","frc9176","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
