"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","11","red","frc3794","frc973","frc484","137","15","33","None","Level","54","84","Docked","Level","3"
"2","26","blue","frc3794","frc533","frc4607","111","18","21","None","NotLevel","48","70","Docked","Level","0"
"3","38","blue","frc2170","frc3794","frc2075","138","18","33","None","Level","46","68",NA,"Level","3"
"4","47","red","frc3794","frc1296","frc2059","50","3","9","None","NotLevel","24","26",NA,"Level","0"
"5","56","blue","frc1540","frc4293","frc3794","89","19","22","None","Level","39","57",NA,"NotLevel","0"
"6","76","blue","frc166","frc1730","frc3794","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","86","blue","frc3175","frc3794","frc2521","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","104","red","frc1684","frc1676","frc3794","-1",NA,NA,NA,NA,NA,NA,"Docked",NA,NA
"9","113","red","frc2832","frc3794","frc3506","-1",NA,NA,NA,NA,NA,NA,"Docked",NA,NA
"10","122","blue","frc5434","frc1425","frc3794","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
