"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc3623","frc173","frc6328","95","18","33","None","Level","22","42","Park","Level","3"
"2","7","blue","frc4034","frc2423","frc3623","39","4","7","None","NotLevel","16","22","Docked","NotLevel","0"
"3","15","blue","frc7153","frc3623","frc2079","86","18","21","None","NotLevel","25","55","Docked","Level","3"
"4","26","red","frc716","frc3623","frc6690","87","0","14","None","NotLevel","31","53","Park","Level","3"
"5","33","red","frc3623","frc157","frc8567","87","6","12","None","NotLevel","46","60","Park","NotLevel","2"
"6","37","red","frc9096","frc2168","frc3623","28","3","6","None","NotLevel","14","22","Park","NotLevel","0"
"7","41","blue","frc3623","frc7127","frc6333","41","6","12","None","NotLevel","19","29","Park","NotLevel","0"
"8","53","red","frc1100","frc3623","frc1757","127","12","30","None","Level","50","72","Docked","Level","4"
"9","60","red","frc4048","frc2523","frc3623","82","6","24","None","Level","26","48","Park","Level","1"
"10","65","red","frc166","frc3623","frc348","107","6","24","None","Level","31","53","Docked","Level","4"
"11","71","blue","frc3623","frc190","frc1768","113","15","33","None","Level","33","55","Docked","Level","3"
"12","75","blue","frc7795","frc3958","frc3623","55","4","22","Docked","Level","18","28","Park","Level","0"
