"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc7153","frc6690","frc5422","59","12","18","None","NotLevel","18","24","Park","NotLevel","0"
"2","9","blue","frc7153","frc6328","frc3958","123","22","36","None","NotLevel","40","62","Docked","Level","4"
"3","15","blue","frc7153","frc3623","frc2079","86","18","21","None","NotLevel","25","55","Park","Level","3"
"4","22","red","frc7153","frc348","frc1757","127","15","29","None","NotLevel","46","68","Park","Level","4"
"5","27","red","frc2523","frc2168","frc7153","47","6","12","None","NotLevel","21","25","Park","Level","0"
"6","40","blue","frc3205","frc190","frc7153","117","24","30","None","NotLevel","40","62","Docked","Level","1"
"7","45","blue","frc126","frc7153","frc173","108","22","37","None","Level","29","51","Park","Level","3"
"8","49","blue","frc9101","frc7153","frc6333","111","15","33","None","Level","31","53","Docked","Level","4"
"9","54","red","frc4034","frc7153","frc4905","110","12","23","None","NotLevel","49","57","Park","NotLevel","3"
"10","65","blue","frc4048","frc9096","frc7153","95","16","27","None","NotLevel","31","43","Docked","NotLevel","0"
"11","73","blue","frc839","frc7153","frc8567","73","6","12","None","NotLevel","37","41","Park","NotLevel","0"
"12","79","red","frc8544","frc157","frc7153","145","24","42","None","Level","43","73","Park","Level","2"
