"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc5624","frc714","frc1403","55","6","9","None","Level","19","19","None","NotLevel","2"
"2","9","blue","frc8075","frc7587","frc714","33","0","3","None","Level","18","30","None","NotLevel","0"
"3","14","blue","frc1257","frc714","frc9116","40","4","7","None","Level","14","28","Docked","NotLevel","0"
"4","17","blue","frc1807","frc316","frc714","105","6","24","None","Level","51","61","None","Level","2"
"5","24","red","frc8704","frc714","frc1626","36","6","21","None","Level","9","15","None","NotLevel","0"
"6","27","red","frc714","frc1089","frc4653","75","3","17","None","NotLevel","23","43","None","Level","1"
"7","35","blue","frc9015","frc2590","frc714","66","6","24","None","Level","17","27","Docked","Level","2"
"8","40","red","frc1812","frc5684","frc714","84","6","12","None","NotLevel","28","42","Docked","NotLevel","3"
"9","45","red","frc714","frc5666","frc2554","56","9","12","None","Level","17","39","None","Level","2"
"10","49","red","frc714","frc303","frc3314","93","6","24","None","Level","27","49","None","Level","3"
"11","56","red","frc87","frc714","frc8130","52","0","15","None","Level","10","32","Docked","Level","1"
"12","59","blue","frc714","frc293","frc2191","65","0","18","None","Level","15","37","None","Level","3"
