"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc5763","frc4499","frc4388","102","6","20","Docked","NotLevel","35","57","Docked","Level","3"
"2","8","red","frc4499","frc4418","frc159","124","18","33","Docked","Level","46","66","Docked","Level","2"
"3","16","red","frc2594","frc4499","frc7485","111","12","30","Docked","Level","41","61","Docked","Level","2"
"4","23","red","frc4499","frc4550","frc4068","160","22","43","None","Level","60","82","Docked","Level","4"
"5","31","blue","frc4499","frc1410","frc2996","171","25","43","None","Level","66","88","Docked","Level","4"
"6","39","red","frc662","frc4499","frc7479","108","18","36","Docked","Level","35","57","Park","Level","1"
"7","49","red","frc7243","frc2036","frc4499","113","22","36","Docked","NotLevel","35","57","Docked","Level","3"
"8","58","blue","frc1332","frc4499","frc3200","104","3","18","Docked","Level","46","66","Park","Level","3"
"9","63","blue","frc1138","frc4593","frc4499","153","15","33","Docked","Level","43","65","Docked","Level","4"
"10","69","blue","frc1977","frc9112","frc4499","115","16","31","Docked","Level","44","64","Docked","Level","2"
"11","74","blue","frc1799","frc9068","frc4499","94","0","3","None","NotLevel","53","61","Docked","NotLevel","2"
"12","84","blue","frc4499","frc2945","frc6920","134","22","40","None","Level","42","64","Docked","Level","4"
