"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","blue","frc2240","frc3729","frc2036","120","16","31","Docked","Level","47","69","Park","Level","3"
"2","13","red","frc1410","frc2240","frc8334","146","12","27","Docked","Level","47","69","Docked","Level","3"
"3","19","blue","frc1332","frc5493","frc2240","80","6","20","Docked","NotLevel","33","55","None","Level","3"
"4","24","blue","frc4293","frc3200","frc2240","126","15","33","None","Level","34","54","Park","Level","3"
"5","31","red","frc2240","frc7737","frc1799","75","6","17","None","NotLevel","26","48","Docked","Level","1"
"6","38","red","frc9068","frc4388","frc2240","95","12","26","None","NotLevel","37","59","Docked","Level","3"
"7","45","blue","frc2240","frc1303","frc4068","127","4","22","None","Level","46","68","Docked","Level","4"
"8","52","blue","frc1339","frc2240","frc1977","124","16","37","None","Level","47","67","Docked","Level","4"
"9","59","red","frc3298","frc2240","frc2945","102","7","25","Docked","Level","37","57","Park","Level","1"
"10","70","blue","frc2240","frc2083","frc7479","86","6","21","Docked","Level","33","55","Docked","Level","1"
"11","76","red","frc159","frc1619","frc2240","128","12","23","None","NotLevel","60","80","None","Level","2"
"12","85","red","frc3374","frc2240","frc4550","135","12","30","None","Level","53","75","Park","Level","4"
